Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Thursday, Apr 11",HOU,@,KCR,L,3.0,13.0,9.0,4-10,5.0,3.5,Singer,Brown,None,2:41,D,10280.0,.72,-3.0,
"Friday, Apr 12",HOU,Home,TEX,L,8.0,12.0,9.0,4-11,5.0,4.5,Dunning,France,None,3:03,N,39842.0,.74,-4.0,
"Saturday, Apr 13",HOU,Home,TEX,W,9.0,2.0,9.0,5-11,5.0,3.5,Abreu,Ureña,None,2:47,D,38574.0,.64,1.0,
"Sunday, Apr 14",HOU,Home,TEX,W,8.0,5.0,9.0,6-11,5.0,2.5,Javier,Eovaldi,None,2:34,D,36759.0,.71,2.0,
"Monday, Apr 15",HOU,Home,ATL,L,1.0,6.0,9.0,6-12,5.0,3.5,Bummer,Arrighetti,None,3:07,N,32407.0,.69,-1.0,
"Tuesday, Apr 16",HOU,Home,ATL,L,2.0,6.0,9.0,6-13,5.0,3.5,López,Brown,Iglesias,2:55,N,34144.0,.61,-2.0,
"Wednesday, Apr 17",HOU,Home,ATL,L,4.0,5.0,10.0,6-14,5.0,4.5,Minter,Martinez,Iglesias,3:11,D,29073.0,.57,-3.0,
"Friday, Apr 19",HOU,@,WSN,W,5.0,3.0,9.0,7-14,5.0,4.0,Verlander,Gore,Hader,2:52,N,22999.0,.52,1.0,
"Saturday, Apr 20",HOU,@,WSN,L-wo,4.0,5.0,10.0,7-15,5.0,4.0,Finnegan,Martinez,None,2:45,D,34608.0,.56,-1.0,
"Sunday, Apr 21",HOU,@,WSN,L,0.0,6.0,9.0,7-16,5.0,5.0,Parker,Brown,None,2:20,D,23193.0,.56,-2.0,
"Tuesday, Apr 23",HOU,@,CHC,L,2.0,7.0,9.0,7-17,5.0,5.5,Wicks,France,Almonte,2:37,N,30643.0,.48,-3.0,
"Wednesday, Apr 24",HOU,@,CHC,L,3.0,4.0,9.0,7-18,5.0,6.0,Taillon,Arrighetti,Neris,2:45,N,32327.0,.46,-4.0,
"Thursday, Apr 25",HOU,@,CHC,L,1.0,3.0,9.0,7-19,5.0,6.5,Wesneski,Montero,Neris,2:43,D,29876.0,.42,-5.0,
"Saturday, Apr 27",HOU,@,COL,W,12.0,4.0,9.0,8-19,5.0,7.0,Blanco,Quantrill,None,3:09,N,19934.0,.36,1.0,
"Sunday, Apr 28",HOU,@,COL,W,8.0,2.0,9.0,9-19,5.0,6.0,Valdez,Gomber,None,2:23,D,19841.0,.42,2.0,
"Tuesday, Apr 30",HOU,Home,CLE,W-wo,10.0,9.0,10.0,10-19,5.0,6.5,Hader,Gaddis,None,3:17,N,29711.0,.46,3.0,
"Wednesday, May 1",HOU,Home,CLE,L,2.0,3.0,10.0,10-20,5.0,6.5,Smith,Dubin,Clase,2:36,N,25733.0,.49,-1.0,
"Thursday, May 2",HOU,Home,CLE,W,8.0,2.0,9.0,11-20,4.0,6.0,Scott,Allen,None,2:39,N,26600.0,.45,1.0,
"Friday, May 3",HOU,Home,SEA,W,5.0,3.0,9.0,12-20,4.0,5.0,Martinez,Speier,Hader,2:36,N,33796.0,.52,2.0,
"Saturday, May 4",HOU,Home,SEA,L,0.0,5.0,9.0,12-21,4.0,6.0,Gilbert,Valdez,None,2:25,N,34205.0,.58,-1.0,
"Sunday, May 5",HOU,Home,SEA,L,4.0,5.0,9.0,12-22,4.0,7.0,Muñoz,Hader,None,2:55,D,36280.0,.48,-2.0,
"Tuesday, May 7",HOU,@,NYY,L,3.0,10.0,9.0,12-23,5.0,8.0,Gil,Verlander,None,2:46,N,37126.0,.40,-3.0,
"Wednesday, May 8",HOU,@,NYY,L,4.0,9.0,9.0,12-24,5.0,8.5,Rodón,Arrighetti,None,2:35,N,37660.0,.34,-4.0,
"Thursday, May 9",HOU,@,NYY,W,4.0,3.0,9.0,13-24,5.0,8.0,Blanco,Stroman,Hader,2:55,N,38095.0,.31,1.0,
"Friday, May 10",HOU,@,DET,W,5.0,2.0,9.0,14-24,4.0,7.0,Valdez,Chafin,Hader,2:25,N,21215.0,.38,2.0,
"Saturday, May 11",HOU,@,DET,L,2.0,8.0,9.0,14-25,5.0,7.0,Skubal,Javier,None,2:41,N,27140.0,.38,-1.0,
"Sunday, May 12",HOU,@,DET,W,9.0,3.0,9.0,15-25,4.0,6.5,Verlander,Flaherty,None,2:43,D,27004.0,.38,1.0,
"Monday, May 13",HOU,Home,OAK,W,9.0,2.0,9.0,16-25,4.0,6.5,Arrighetti,Stripling,None,2:33,N,26225.0,.43,2.0,
"Tuesday, May 14",HOU,Home,OAK,W-wo,2.0,1.0,10.0,17-25,4.0,5.5,Hader,Kelly,None,3:01,N,36178.0,.49,3.0,
"Wednesday, May 15",HOU,Home,OAK,W,3.0,0.0,9.0,18-25,3.0,5.5,Valdez,Brooks,Martinez,2:04,N,28124.0,.53,4.0,
"Thursday, May 16",HOU,Home,OAK,W,8.0,1.0,9.0,19-25,3.0,5.0,Javier,Estes,Dubin,2:23,N,26377.0,.58,5.0,
"Friday, May 17",HOU,Home,MIL,W,5.0,4.0,9.0,20-25,3.0,4.0,Brown,Peralta,Hader,2:39,N,31334.0,.60,6.0,
"Saturday, May 18",HOU,Home,MIL,L,2.0,4.0,9.0,20-26,3.0,5.0,Milner,Verlander,Megill,2:30,N,34212.0,.66,-1.0,
"Sunday, May 19",HOU,Home,MIL,W,9.0,4.0,9.0,21-26,3.0,4.0,Arrighetti,Rea,None,2:50,D,34045.0,.58,1.0,
"Monday, May 20",HOU,Home,LAA,L,7.0,9.0,9.0,21-27,3.0,5.0,Suarez,Valdez,Estévez,2:36,N,29821.0,.65,-1.0,
"Tuesday, May 21",HOU,Home,LAA,W-wo,6.0,5.0,10.0,22-27,3.0,5.0,Hader,Estévez,None,2:58,N,30891.0,.60,1.0,
"Wednesday, May 22",HOU,Home,LAA,L,1.0,2.0,9.0,22-28,3.0,5.0,Anderson,Brown,García,2:18,D,30599.0,.61,-1.0,
"Friday, May 24",HOU,@,OAK,W,6.0,3.0,9.0,23-28,3.0,3.5,Verlander,Stripling,Hader,2:31,N,9676.0,.60,1.0,
"Saturday, May 25",HOU,@,OAK,L,1.0,3.0,9.0,23-29,3.0,3.5,Sears,Arrighetti,Miller,2:24,D,10617.0,.65,-1.0,
"Sunday, May 26",HOU,@,OAK,W,5.0,2.0,9.0,24-29,3.0,3.5,Blanco,Brooks,None,2:20,D,10927.0,.63,1.0,
"Monday, May 27",HOU,@,SEA,L,2.0,3.0,9.0,24-30,3.0,4.5,Miller,Valdez,Muñoz,2:30,N,23814.0,.78,-1.0,
"Tuesday, May 28",HOU,@,SEA,L,2.0,4.0,9.0,24-31,3.0,5.5,Saucedo,Pressly,Stanek,2:16,N,17701.0,.71,-2.0,
"Wednesday, May 29",HOU,@,SEA,L-wo,1.0,2.0,10.0,24-32,3.0,6.5,Baumann,Scott,None,2:40,N,25437.0,.62,-3.0,
"Thursday, May 30",HOU,@,SEA,W,4.0,0.0,9.0,25-32,3.0,5.5,Arrighetti,Gilbert,None,2:23,D,25527.0,.55,1.0,
"Friday, May 31",HOU,Home,MIN,L,1.0,6.0,9.0,25-33,3.0,6.5,López,Blanco,None,2:39,N,36903.0,.49,-1.0,
"Saturday, Jun 1",HOU,Home,MIN,W,5.0,2.0,9.0,26-33,3.0,6.5,Valdez,Ryan,Hader,2:19,D,33855.0,.46,1.0,
"Sunday, Jun 2",HOU,Home,MIN,L,3.0,4.0,9.0,26-34,3.0,7.5,Okert,Pressly,Durán,2:49,D,34242.0,.48,-1.0,
"Monday, Jun 3",HOU,Home,STL,W,7.0,4.0,9.0,27-34,3.0,7.0,Montero,Romero,Hader,2:56,N,33638.0,.38,1.0,
"Tuesday, Jun 4",HOU,Home,STL,W,8.0,5.0,9.0,28-34,3.0,7.0,Scott,Pallante,Pressly,3:01,N,33468.0,.42,2.0,
"Wednesday, Jun 5",HOU,Home,STL,L,2.0,4.0,9.0,28-35,3.0,7.0,Mikolas,Blanco,Helsley,2:00,D,32047.0,.46,-1.0,
"Friday, Jun 7",HOU,@,LAA,W,7.0,1.0,9.0,29-35,3.0,6.5,Valdez,Canning,None,2:19,N,36534.0,.41,1.0,
"Saturday, Jun 8",HOU,@,LAA,W,6.0,1.0,9.0,30-35,3.0,5.5,Brown,Anderson,None,2:48,N,38217.0,.52,2.0,
"Sunday, Jun 9",HOU,@,LAA,L-wo,7.0,9.0,9.0,30-36,3.0,6.5,Estévez,Hader,None,3:13,D,42703.0,.56,-1.0,
"Monday, Jun 10",HOU,@,SFG,L-wo,3.0,4.0,10.0,30-37,3.0,7.5,Rodríguez,Montero,None,2:46,N,32820.0,.46,-2.0,
"Tuesday, Jun 11",HOU,@,SFG,W,3.0,1.0,9.0,31-37,3.0,7.5,Blanco,Hicks,Pressly,2:16,N,32853.0,.41,1.0,
"Wednesday, Jun 12",HOU,@,SFG,L,3.0,5.0,9.0,31-38,3.0,8.5,Webb,Valdez,Doval,2:07,D,34506.0,.45,-1.0,
"Friday, Jun 14",HOU,Home,DET,W,4.0,0.0,9.0,32-38,3.0,8.0,Brown,Skubal,None,2:05,N,36902.0,.42,1.0,
"Saturday, Jun 15",HOU,Home,DET,L,5.0,13.0,9.0,32-39,3.0,9.0,Flaherty,Arrighetti,None,3:01,D,37675.0,.48,-1.0,
"Sunday, Jun 16",HOU,Home,DET,W,4.0,1.0,9.0,33-39,3.0,9.0,Blanco,Maeda,None,2:10,D,39199.0,.37,1.0,
"Tuesday, Jun 18",HOU,@,CHW,L,0.0,2.0,9.0,33-40,2.0,10.0,Cannon,Valdez,Brebbia,2:02,N,16763.0,.42,-1.0,
"Wednesday, Jun 19",HOU,@,CHW,W,4.0,1.0,9.0,34-40,2.0,9.0,Brown,Crochet,Hader,2:20,N,14124.0,.38,1.0,
"Thursday, Jun 20",HOU,@,CHW,W,5.0,3.0,9.0,35-40,2.0,8.0,Scott,Wilson,Hader,2:50,D,14435.0,.41,2.0,
"Friday, Jun 21",HOU,Home,BAL,W,14.0,11.0,9.0,36-40,2.0,7.0,Dubin,Rodriguez,Abreu,3:26,N,38596.0,.49,3.0,
"Saturday, Jun 22",HOU,Home,BAL,W,5.0,1.0,9.0,37-40,2.0,7.0,Blanco,Burnes,None,2:08,D,37107.0,.57,4.0,
"Sunday, Jun 23",HOU,Home,BAL,W,8.0,1.0,9.0,38-40,2.0,6.0,Valdez,Suárez,None,2:27,D,37014.0,.61,5.0,
"Tuesday, Jun 25",HOU,Home,COL,W,5.0,2.0,9.0,39-40,2.0,4.5,Brown,Gomber,None,2:28,N,35976.0,.62,6.0,
"Wednesday, Jun 26",HOU,Home,COL,W,7.0,1.0,9.0,40-40,2.0,4.5,Arrighetti,Feltner,None,2:31,D,33603.0,.71,7.0,
"Friday, Jun 28",HOU,@,NYM,L,2.0,7.0,9.0,40-41,2.0,5.5,Núñez,Blanco,None,3:06,N,32465.0,.72,-1.0,
"Saturday, Jun 29",HOU,@,NYM,W,9.0,6.0,9.0,41-41,2.0,4.5,Martinez,Garrett,Hader,3:23,D,32348.0,.68,1.0,
"Sunday, Jun 30",HOU,@,NYM,W,10.0,5.0,11.0,42-41,2.0,3.5,Scott,Festa,None,3:01,D,26853.0,.70,2.0,
"Monday, Jul 1",HOU,@,TOR,W,3.0,1.0,9.0,43-41,2.0,3.0,Brown,Rodríguez,Hader,2:16,D,39265.0,.82,3.0,
"Tuesday, Jul 2",HOU,@,TOR,L,6.0,7.0,9.0,43-42,2.0,3.0,Berríos,Arrighetti,Green,2:24,N,26308.0,.90,-1.0,
"Wednesday, Jul 3",HOU,@,TOR,W,9.0,2.0,9.0,44-42,2.0,2.0,Scott,Pop,None,2:48,N,28570.0,.85,1.0,
"Thursday, Jul 4",HOU,@,TOR,W,5.0,3.0,9.0,45-42,2.0,2.0,Valdez,Bassitt,Hader,2:37,D,38234.0,.94,2.0,
"Friday, Jul 5",HOU,@,MIN,W,13.0,12.0,9.0,46-42,2.0,2.0,King,López,Hader,3:21,N,28129.0,1.05,3.0,
"Saturday, Jul 6",HOU,@,MIN,L,3.0,9.0,9.0,46-43,2.0,2.0,Ryan,Brown,None,2:37,D,31431.0,1.12,-1.0,
"Sunday, Jul 7",HOU,@,MIN,L-wo,2.0,3.0,9.0,46-44,2.0,2.0,Durán,Hader,None,2:33,D,28056.0,1.12,-2.0,
"Tuesday, Jul 9",HOU,Home,MIA,W,4.0,3.0,9.0,47-44,2.0,2.0,Blanco,Brazobán,Hader,2:18,N,34776.0,.88,1.0,
"Wednesday, Jul 10",HOU,Home,MIA,W,9.0,1.0,9.0,48-44,2.0,2.0,Valdez,Hoeing,None,2:23,N,32715.0,.96,2.0,
"Thursday, Jul 11",HOU,Home,MIA,W,6.0,3.0,9.0,49-44,2.0,2.0,Scott,Muñoz,Hader,2:34,N,38818.0,.98,3.0,
"Friday, Jul 12",HOU,Home,TEX,W,6.0,3.0,9.0,50-44,2.0,1.0,Brown,Heaney,Hader,2:22,N,39666.0,1.16,4.0,
"Saturday, Jul 13",HOU,Home,TEX,L,1.0,2.0,10.0,50-45,2.0,1.0,Robertson,Scott,Yates,2:51,D,42094.0,1.21,-1.0,
"Sunday, Jul 14",HOU,Home,TEX,L,2.0,4.0,9.0,50-46,2.0,1.0,Sborz,Blanco,Yates,2:24,D,38622.0,1.18,-2.0,
"Friday, Jul 19",HOU,@,SEA,,,,,,,,,,,,,,,,
"Saturday, Jul 20",HOU,@,SEA,,,,,,,,,,,,,,,,
"Sunday, Jul 21",HOU,@,SEA,,,,,,,,,,,,,,,,
"Monday, Jul 22",HOU,@,OAK,,,,,,,,,,,,,,,,
"Tuesday, Jul 23",HOU,@,OAK,,,,,,,,,,,,,,,,
"Wednesday, Jul 24",HOU,@,OAK,,,,,,,,,,,,,,,,
"Friday, Jul 26",HOU,Home,LAD,,,,,,,,,,,,,,,,
"Saturday, Jul 27",HOU,Home,LAD,,,,,,,,,,,,,,,,
"Sunday, Jul 28",HOU,Home,LAD,,,,,,,,,,,,,,,,
"Monday, Jul 29",HOU,Home,PIT,,,,,,,,,,,,,,,,
"Tuesday, Jul 30",HOU,Home,PIT,,,,,,,,,,,,,,,,
"Wednesday, Jul 31",HOU,Home,PIT,,,,,,,,,,,,,,,,
"Friday, Aug 2",HOU,Home,TBR,,,,,,,,,,,,,,,,
"Saturday, Aug 3",HOU,Home,TBR,,,,,,,,,,,,,,,,
"Sunday, Aug 4",HOU,Home,TBR,,,,,,,,,,,,,,,,
"Monday, Aug 5",HOU,@,TEX,,,,,,,,,,,,,,,,
"Tuesday, Aug 6",HOU,@,TEX,,,,,,,,,,,,,,,,
"Wednesday, Aug 7",HOU,@,TEX,,,,,,,,,,,,,,,,
"Friday, Aug 9",HOU,@,BOS,,,,,,,,,,,,,,,,
"Saturday, Aug 10",HOU,@,BOS,,,,,,,,,,,,,,,,
"Sunday, Aug 11",HOU,@,BOS,,,,,,,,,,,,,,,,
"Monday, Aug 12",HOU,@,TBR,,,,,,,,,,,,,,,,
"Tuesday, Aug 13",HOU,@,TBR,,,,,,,,,,,,,,,,
"Wednesday, Aug 14",HOU,@,TBR,,,,,,,,,,,,,,,,
"Friday, Aug 16",HOU,Home,CHW,,,,,,,,,,,,,,,,
"Saturday, Aug 17",HOU,Home,CHW,,,,,,,,,,,,,,,,
"Sunday, Aug 18",HOU,Home,CHW,,,,,,,,,,,,,,,,
"Monday, Aug 19",HOU,Home,BOS,,,,,,,,,,,,,,,,
"Tuesday, Aug 20",HOU,Home,BOS,,,,,,,,,,,,,,,,
"Wednesday, Aug 21",HOU,Home,BOS,,,,,,,,,,,,,,,,
"Thursday, Aug 22",HOU,@,BAL,,,,,,,,,,,,,,,,
"Friday, Aug 23",HOU,@,BAL,,,,,,,,,,,,,,,,
"Saturday, Aug 24",HOU,@,BAL,,,,,,,,,,,,,,,,
"Sunday, Aug 25",HOU,@,BAL,,,,,,,,,,,,,,,,
"Monday, Aug 26",HOU,@,PHI,,,,,,,,,,,,,,,,
"Tuesday, Aug 27",HOU,@,PHI,,,,,,,,,,,,,,,,
"Wednesday, Aug 28",HOU,@,PHI,,,,,,,,,,,,,,,,
"Thursday, Aug 29",HOU,Home,KCR,,,,,,,,,,,,,,,,
"Friday, Aug 30",HOU,Home,KCR,,,,,,,,,,,,,,,,
"Saturday, Aug 31",HOU,Home,KCR,,,,,,,,,,,,,,,,
"Sunday, Sep 1",HOU,Home,KCR,,,,,,,,,,,,,,,,
"Monday, Sep 2",HOU,@,CIN,,,,,,,,,,,,,,,,
"Wednesday, Sep 4",HOU,@,CIN,,,,,,,,,,,,,,,,
"Thursday, Sep 5",HOU,@,CIN,,,,,,,,,,,,,,,,
"Friday, Sep 6",HOU,Home,ARI,,,,,,,,,,,,,,,,
"Saturday, Sep 7",HOU,Home,ARI,,,,,,,,,,,,,,,,
"Sunday, Sep 8",HOU,Home,ARI,,,,,,,,,,,,,,,,
"Tuesday, Sep 10",HOU,Home,OAK,,,,,,,,,,,,,,,,
"Wednesday, Sep 11",HOU,Home,OAK,,,,,,,,,,,,,,,,
"Thursday, Sep 12",HOU,Home,OAK,,,,,,,,,,,,,,,,
"Friday, Sep 13",HOU,@,LAA,,,,,,,,,,,,,,,,
"Saturday, Sep 14",HOU,@,LAA,,,,,,,,,,,,,,,,
"Sunday, Sep 15",HOU,@,LAA,,,,,,,,,,,,,,,,
"Monday, Sep 16",HOU,@,SDP,,,,,,,,,,,,,,,,
"Tuesday, Sep 17",HOU,@,SDP,,,,,,,,,,,,,,,,
"Wednesday, Sep 18",HOU,@,SDP,,,,,,,,,,,,,,,,
"Thursday, Sep 19",HOU,Home,LAA,,,,,,,,,,,,,,,,
"Friday, Sep 20",HOU,Home,LAA,,,,,,,,,,,,,,,,
"Saturday, Sep 21",HOU,Home,LAA,,,,,,,,,,,,,,,,
"Sunday, Sep 22",HOU,Home,LAA,,,,,,,,,,,,,,,,
"Monday, Sep 23",HOU,Home,SEA,,,,,,,,,,,,,,,,
"Tuesday, Sep 24",HOU,Home,SEA,,,,,,,,,,,,,,,,
"Wednesday, Sep 25",HOU,Home,SEA,,,,,,,,,,,,,,,,
"Friday, Sep 27",HOU,@,CLE,,,,,,,,,,,,,,,,
"Saturday, Sep 28",HOU,@,CLE,,,,,,,,,,,,,,,,
"Sunday, Sep 29",HOU,@,CLE,,,,,,,,,,,,,,,,
